TN40;TN40;TN40;TN40;TN40;TN40;TN40;TN40;TN40;TN40;TN40;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48;TN48
16;0;243;   ;0;L;600;A3;    ;    ; ;39974;39974;253;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8972;0;5981;2991;                    ;11707;0;5854;5854;0;0;0;0;35974;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;277;   ;0;L;600;A3;    ;    ; ;235341;235341;124;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;29188;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;297;   ;0;L;600;A3;    ;    ; ;27965;27965;577;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;8307;4681;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;304;   ;0;L;600;A3;    ;    ; ;23602;23602;884;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5983;0;3989;1994;                    ;0;0;0;0;0;0;0;0;21436;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;316;   ;0;L;600;A3;    ;    ; ;17586;17586;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1282;0;855;427;                    ;0;0;0;0;0;0;0;0;10145;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;330;   ;0;L;600;A3;    ;    ; ;210154;210154;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5127;0;3418;1709;                    ;28;0;14;14;0;0;0;7540;56398;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;340;   ;0;L;600;A3;    ;    ; ;51395;51395;224;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;855;0;570;285;                    ;0;0;0;0;0;0;0;11914;39013;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;343;   ;0;L;600;A3;    ;    ; ;14457;14457;400;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;14457;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;349;   ;0;L;600;A3;    ;    ; ;71441;71441;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;18050;53292;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;352;   ;0;L;600;A3;    ;    ; ;2629;2629;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;855;0;570;285;                    ;0;0;0;0;0;0;0;0;1663;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;355;   ;0;L;600;A3;    ;    ; ;43453;43453;969;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16236;0;10824;5412;                    ;0;0;0;0;0;0;0;7540;37639;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;359;   ;0;L;600;A3;    ;    ; ;2216117;2216117;912;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13673;0;9115;4558;                    ;0;0;0;0;0;0;0;0;163230;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;366;   ;0;L;600;A3;    ;    ; ;697174;697174;8672;2581;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;1525;0;763;763;0;0;0;0;0;0;14100;0;9400;4700;                    ;692;0;346;346;0;0;0;19780;207269;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;369;   ;0;L;600;A3;    ;    ; ;90476;90476;2319;1670;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5554;0;3703;1851;                    ;290;0;145;145;0;0;0;5940;24864;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;387;   ;0;L;600;A3;    ;    ; ;8965;8965;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;2009;0;1005;1005;0;0;0;0;4009;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;399;   ;0;L;600;A3;    ;    ; ;5479;5479;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;10135;5479;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;402;   ;0;L;600;A3;    ;    ; ;5060;5060;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;4880;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;002;   ;0;V;2;A3;    ;    ; ;4224;4224;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10255;0;6837;3418;                    ;0;0;0;0;0;0;0;0;1520;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;031;   ;0;V;2;A3;    ;    ; ;6983;6983;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;6983;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;039;   ;0;V;2;A3;    ;    ; ;5988;5988;0;2154;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;5988;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;044;   ;0;V;2;A3;    ;    ; ;1209;1209;0;407;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;1209;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;059;   ;0;V;2;A3;    ;    ; ;4984;4984;1491;745;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427;0;285;142;                    ;759;0;380;380;0;0;0;0;3125;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;098;   ;0;V;2;A3;    ;    ; ;4454;4454;0;0;                                                                                    ;0;15640;0;10948;4692;0;0;0;0;0;0;0;0;1126;0;563;563;0;0;0;0;0;0;3418;0;2279;1139;                    ;0;0;0;0;0;0;0;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;104;   ;0;V;2;A3;    ;    ; ;18932;18932;627;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;17276;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;110;   ;0;V;2;A3;    ;    ; ;59021;59021;820;0;                                                                                    ;0;75072;15012;37536;22520;0;0;0;0;0;0;0;0;1611;0;806;806;0;0;0;30164;0;30164;18373;0;12249;6124;                    ;3884;0;1942;1942;0;0;0;0;54638;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;114;   ;0;V;2;A3;    ;    ; ;4796;4796;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;1189;0;595;595;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;4796;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;127;   ;0;V;2;A3;    ;    ; ;266;266;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;266;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;136;   ;0;V;2;A3;    ;    ; ;72371;72371;0;0;                                                                                    ;0;78200;0;54740;23460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18191;0;12127;6064;                    ;1362;0;681;681;0;0;0;0;49148;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;142;   ;0;V;2;A3;    ;    ; ;30788;30788;907;0;                                                                                    ;0;46920;0;32844;14076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;0;71;36;                    ;0;0;0;0;0;0;0;0;3048;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;189;   ;0;V;2;A3;    ;    ; ;8752;8752;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;954;0;477;477;0;0;0;0;0;0;4700;0;3133;1567;                    ;0;0;0;0;0;0;0;0;3793;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;190;   ;0;V;2;A3;    ;    ; ;6229;6229;425;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;845;0;423;423;0;0;0;0;0;0;1923;0;1282;641;                    ;742;0;371;371;0;0;0;0;6126;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;197;   ;0;V;2;A3;    ;    ; ;9278;9278;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;1580;0;790;790;0;0;0;15082;0;15082;0;0;0;0;                    ;0;0;0;0;0;0;0;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;229;   ;0;V;2;A3;    ;    ; ;32537;32537;666;0;                                                                                    ;0;46920;0;32844;14076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3418;0;2279;1139;                    ;0;0;0;0;0;0;0;6642;6752;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;242;   ;0;V;2;A3;    ;    ; ;37899;37899;87;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;2846;0;1423;1423;0;0;0;0;0;0;7692;0;5128;2564;                    ;0;0;0;0;0;0;0;8503;26712;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;253;   ;0;V;2;A3;    ;    ; ;44287;44287;1830;5281;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;1611;0;806;806;0;0;0;0;0;0;0;0;0;0;                    ;1412;0;706;706;0;0;0;4308;44287;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;268;   ;0;V;2;A3;    ;    ; ;268;268;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;268;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;273;   ;0;V;2;A3;    ;    ; ;1074;1074;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4273;0;2849;1424;                    ;78;0;39;39;0;0;0;0;767;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;292;   ;0;V;2;A3;    ;    ; ;1794938;1794938;4270;2339;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30164;0;30164;30795;0;20530;10265;                    ;0;0;0;0;0;0;0;35643;974769;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;321;   ;0;V;2;A3;    ;    ; ;93;93;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;2040;93;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;325;   ;0;V;2;A3;    ;    ; ;1959;1959;102;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3632;0;2421;1211;                    ;0;0;0;0;0;0;0;0;269;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;335;   ;0;V;2;A3;    ;    ; ;17886;17886;0;0;                                                                                    ;0;31280;0;21896;9384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3418;0;2279;1139;                    ;0;0;0;0;0;0;0;0;631;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;356;   ;0;V;2;A3;    ;    ; ;0;0;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;361;   ;0;V;2;A3;    ;    ; ;130947;130947;23049;513;                                                                                    ;0;161874;0;113310;48555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10255;0;6837;3418;                    ;0;0;0;0;0;0;0;0;51708;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;373;   ;0;V;2;A3;    ;    ; ;4552;4552;1163;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;1157;0;579;579;0;0;0;0;0;0;0;0;0;0;                    ;1920;0;960;960;0;0;0;0;2325;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;378;   ;0;V;2;A3;    ;    ; ;8312;8312;186;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8973;0;5982;2991;                    ;0;0;0;0;0;0;0;7556;6087;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;381;   ;0;V;2;A3;    ;    ; ;46091;46091;0;5443;                                                                                    ;0;46920;0;32844;14076;0;0;0;0;0;0;0;0;814;0;407;407;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;20198;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;400;   ;0;V;2;A3;    ;    ; ;93166;93166;5857;5894;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5982;0;3988;1994;                    ;0;0;0;0;0;0;0;11816;82200;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;409;   ;0;V;2;A3;    ;    ; ;132451;132451;1398;1117;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;1932;0;966;966;0;0;0;0;0;0;15381;0;10254;5127;                    ;0;0;0;0;0;0;0;15586;117421;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;413;   ;0;V;2;A3;    ;    ; ;10950;10950;0;0;                                                                                    ;0;15640;0;10948;4692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;95;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;003;   ;0;V;223;A3;    ;    ; ;36226;36226;226;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;1009;0;505;505;0;0;0;0;0;0;855;0;570;285;                    ;0;0;0;0;0;0;0;0;29169;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;067;   ;0;V;223;A3;    ;    ; ;7067;7067;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;2604;0;1302;1302;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;6651;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;084;   ;0;V;223;A3;    ;    ; ;8845;8845;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;1580;0;790;790;0;0;0;0;0;0;1656;0;1104;552;                    ;0;0;0;0;0;0;0;6202;8197;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;093;   ;0;V;223;A3;    ;    ; ;890023;890023;0;1202;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;3754;0;1877;1877;0;0;0;0;0;0;7265;0;4843;2422;                    ;121502;0;116611;4891;0;0;0;0;38149;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;107;   ;0;V;223;A3;    ;    ; ;2521;2521;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;855;0;570;285;                    ;0;0;0;0;0;0;0;0;2255;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;124;   ;0;V;223;A3;    ;    ; ;29531;29531;698;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9828;0;6552;3276;                    ;0;0;0;0;0;0;0;9335;21861;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;135;   ;0;V;223;A3;    ;    ; ;35564;35564;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;962;0;641;321;                    ;2070;0;1035;1035;0;0;0;0;35479;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;137;   ;0;V;223;A3;    ;    ; ;10433;10433;0;2338;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;10252;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;158;   ;0;V;223;A3;    ;    ; ;2581;2581;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5127;0;3418;1709;                    ;893;0;447;447;0;0;0;0;2581;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;203;   ;0;V;223;A3;    ;    ; ;0;0;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;209;   ;0;V;223;A3;    ;    ; ;5789;5789;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;4258;0;2129;2129;0;0;0;0;5395;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;211;   ;0;V;223;A3;    ;    ; ;100953;100953;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;1095;0;548;548;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;10951;73370;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;223;   ;0;V;223;A3;    ;    ; ;494311;494311;4089;7696;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;4779;0;2390;2390;0;0;0;15082;0;15082;14100;0;9400;4700;                    ;3097;0;1549;1549;0;0;0;20743;300904;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;250;   ;0;V;223;A3;    ;    ; ;235;235;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;235;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;269;   ;0;V;223;A3;    ;    ; ;114757;114757;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;5764;0;2882;2882;0;0;0;0;0;0;11537;0;7691;3846;                    ;2193;0;1097;1097;0;0;0;16548;20385;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;280;   ;0;V;223;A3;    ;    ; ;520353;520353;173;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;1877;0;939;939;0;0;0;0;0;0;7265;0;4843;2422;                    ;0;0;0;0;0;0;0;0;483437;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;281;281;0;V;223;A3;    ;    ; ;564146;564146;6802;3153;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30164;0;30164;28413;0;18942;9471;                    ;1010;0;505;505;0;0;0;52093;440812;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;281;344;0;V;223;A3;    ;    ; ;88149;88149;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;28663;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;282;   ;0;V;223;A3;    ;    ; ;23636;23636;0;8460;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;15422;18006;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
16;0;290;   ;0;V;223;A3;    ;    ; ;28382;28382;0;0;                                                                                    ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                    ;0;0;0;0;0;0;0;0;28382;                                                                                                                                                                                                                                                                                                                                                                                                                          ;1
