TN40;TN40;TN40;TN40;TN40;TN40;TN40;TN40;TN40;TN40;TN40;TN47;TN47;TN47;TN47;TN47;TN47;TN47;TN47;TN47;TN47;TN47;TN47;TN47;TN47;TN47;TN47;TN47;TN47;TN47;TN47;TN47;TN47;TN47;TN47;TN47;TN47;TN47;TN47;TN47;TN47
CSDEP;CSDIR;CTCN;CTCNIA;NCCO;TYCNGR;CTCNGR;COARCL;CTADR0;NIAF;NIAFBT;MNBSCO;MOBSSY;MNBSGP;MNBSTS;MNBSGE;MNBSIF;MNBSCI;MNBSCM;MOCNCT;MOCNCS;MOCNCG;MOCNCE;MOCUGE;MORGIF;MNCHCI;MOCHCM;NBCHDF;CICUZ;BX001D;MCTP13;MOCNLT;MOCNLS;MOCNLG;MOCNLE;MOCULE;MORGLF;MNCHLI;MOCHLM;FILLER;BX001A
Code departement;Numero de direction sur 1c;CODE COMMUNE DE L'AFT;ancien code cne en presence d ifp;numero de compte fichier coll CFE;type EPCI;code EPCI;type article sur 2 caracteres;code voie du lieu d'imposition;NUMERO IMMEUBLE DE L'AFT;indice repetition b/t/q cfe type 1;base taxable commune n;base taxable syndicats;base taxable EPCI;base taxable tse n;base taxable tgemapi;base taxe annuelle ile de france;base taxable tcci;base taxable tcm;cotisation cfe commune;cotisation cfe syndicat;cotisation cfe epci;cotis. tse hors TGEMAPI et TASARIF;cotisation TGEMAPI;cotisation TASARIF;cotisation tcci;cotisation droit additionnel TCMA;nb cotisation tcma droit fixe;code EPCI avec zone (zae ou zde);ZONE BANALISEE 1 CARACTERE X;frais assiette commune et epci;cotisation cfe commune lissee;cotisation cfe syndicat lissee;cotisation cfe epci lissee;cot. tse hors TGEMAPI,TASARIF lissee;cotisation TGEMAPI lissee;cotisation TASARIF lissee;cotisation tcci lissee;cotis. droit additionnel TCMA lissee;;ZONE BANALISEE 1 CARACTERE X
16;0;016;   ;0;V;601;A4;    ;    ; ;51831;0;51831;51831;51831;0;38146;24782;10262;0;2491;356;297;0;540;903;9;H; ;383;10490;0;2523;360;297;0;552;947;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;035;   ;0;V;601;A4;    ;    ; ;10428;0;10428;10428;10428;0;6176;1932;2156;0;502;69;62;0;85;70;3;H; ;79;2192;0;506;69;62;0;89;70;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;038;   ;0;V;601;A4;    ;    ; ;12087;0;12087;12087;12087;0;6535;2356;2732;0;585;79;71;0;93;86;7;H; ;98;2768;0;589;79;71;0;93;86;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;054;   ;0;V;601;A4;    ;    ; ;30450;0;30450;30450;30450;0;520;0;6423;0;1465;207;175;0;7;0;0;H; ;236;6423;0;1465;207;175;0;7;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;064;   ;0;V;601;A4;    ;    ; ;159895;0;159895;159895;159895;0;135151;37078;31025;0;7700;1073;910;0;1917;1347;19;H; ;1171;31097;0;7716;1073;910;0;1921;1375;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;065;   ;0;V;601;A4;    ;    ; ;18794;0;18794;18794;18794;0;10927;3585;3747;0;906;127;104;0;156;131;2;H; ;138;3575;0;878;123;104;0;132;131;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;070;   ;0;V;601;A4;    ;    ; ;500357;0;500357;500357;500357;0;383505;132076;96835;0;24063;3367;2859;0;5445;4805;30;H; ;3612;96191;0;23955;3339;2859;0;5301;4849;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;071;   ;0;V;601;A4;    ;    ; ;17200;0;17200;17200;17200;0;10964;3765;3562;0;825;120;99;0;158;136;4;H; ;128;3490;0;813;120;99;0;150;136;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;076;   ;0;V;601;A4;    ;    ; ;159022;0;159022;159022;159022;0;130588;17504;31183;0;7652;1063;901;0;1856;639;14;H; ;1146;30719;0;7572;1047;901;0;1740;687;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;085;   ;0;V;601;A4;    ;    ; ;758050;0;759189;758050;758050;0;494173;242144;141004;0;36530;5144;4379;0;7010;8805;60;H; ;5376;142016;0;36694;5168;4379;0;7018;8969;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;086;   ;0;V;601;A4;    ;    ; ;17193;0;17193;17193;17193;0;11678;17004;3289;0;831;114;93;0;167;616;12;H; ;118;3325;0;835;114;93;0;167;620;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;087;   ;0;V;601;A4;    ;    ; ;6191;0;6191;6191;6191;0;1893;3771;1009;0;296;44;36;0;27;137;4;H; ;38;1009;0;296;44;36;0;27;137;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;096;   ;0;V;601;A4;    ;    ; ;11018;0;11018;11018;11018;0;6371;3610;1770;0;531;73;60;0;90;132;7;H; ;62;1746;0;523;73;60;0;86;132;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;100;   ;0;V;601;A4;    ;    ; ;18834;0;18834;18834;18834;0;8437;5108;3335;0;903;130;109;0;121;185;5;H; ;128;3339;0;903;130;109;0;121;185;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;106;   ;0;V;601;A4;    ;    ; ;787639;0;781889;787639;787639;0;580579;147169;175329;0;37594;5307;4510;0;8231;5357;39;H; ;6397;175633;0;37634;5299;4510;0;8271;5421;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;128;   ;0;V;601;A4;    ;    ; ;950;0;950;950;950;0;535;314;231;0;45;7;6;0;7;11;2;H; ;7;235;0;45;7;6;0;7;7;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;131;   ;0;V;601;A4;    ;    ; ;16072;0;16072;16072;16072;0;13334;11529;3497;0;775;106;95;0;188;420;6;H; ;127;3517;0;775;106;95;0;188;424;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;132;   ;0;V;601;A4;    ;    ; ;681820;0;681820;681820;681820;0;592140;103623;106020;0;32799;4617;3921;0;8410;3770;12;H; ;4165;106100;0;32823;4617;3921;0;8458;3710;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;134;   ;0;V;601;A4;    ;    ; ;683686;0;683686;683686;683686;0;657376;7876;131407;0;32881;4618;3923;0;9335;286;4;H; ;4909;130803;0;32769;4598;3923;0;9219;262;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;157;   ;0;V;601;A4;    ;    ; ;1084;0;1084;1084;1084;0;0;0;278;0;52;8;6;0;0;0;0;H; ;10;278;0;52;8;6;0;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;164;   ;0;V;601;A4;    ;    ; ;501;0;501;501;501;0;264;0;133;0;25;5;1;0;4;0;0;H; ;1;133;0;25;5;1;0;4;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;181;   ;0;V;601;A4;    ;    ; ;19595;0;19595;19595;19595;0;14611;2982;4274;0;938;133;117;0;208;108;7;H; ;160;4350;0;950;133;117;0;220;108;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;182;   ;0;V;601;A4;    ;    ; ;46106;0;46106;46106;46106;0;36682;6405;12182;0;2218;311;260;0;519;232;5;H; ;440;12302;0;2230;315;260;0;531;232;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;183;   ;0;V;601;A4;    ;    ; ;5761;0;5761;5761;5761;0;5187;0;1435;0;277;39;32;0;74;0;0;H; ;53;1491;0;285;39;32;0;82;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;188;   ;0;V;601;A4;    ;    ; ;11580;0;11580;11580;11580;0;4389;3468;2933;0;560;82;64;0;62;127;4;H; ;103;2921;0;556;82;64;0;62;123;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;192;149;0;V;601;A4;    ;    ; ;88857;0;88857;88857;88857;0;78512;5374;15950;0;4274;601;509;0;1115;196;6;H; ;608;15958;0;4274;601;509;0;1111;192;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;192;192;0;V;601;A4;    ;    ; ;1336256;0;1336256;1336256;1336256;0;1215315;60352;230636;0;64268;9037;7670;0;17256;2200;37;H; ;8822;229900;0;64140;9009;7670;0;17128;2152;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;192;214;0;V;601;A4;    ;    ; ;1472;0;1472;1472;1472;0;175;0;292;0;70;10;8;0;2;0;1;H; ;11;296;0;70;10;8;0;2;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;192;259;0;V;601;A4;    ;    ; ;56479;0;56479;56479;56479;0;53412;9687;9687;0;2716;383;323;0;758;353;4;H; ;363;9427;0;2668;375;323;0;722;337;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;192;376;0;V;601;A4;    ;    ; ;6467;0;6467;6467;6467;0;3095;838;1106;0;311;45;37;0;44;31;1;H; ;42;1082;0;307;45;37;0;44;31;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;195;   ;0;V;601;A4;    ;    ; ;6325;0;6325;6325;6325;0;4427;635;1954;0;306;42;37;0;63;23;1;H; ;70;1954;0;306;42;37;0;63;23;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;205;   ;0;V;601;A4;    ;    ; ;40449;0;40449;40449;40449;0;27976;14367;10188;0;1946;275;229;0;396;523;5;H; ;368;10256;0;1954;275;229;0;400;523;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;212;   ;0;V;601;A4;    ;    ; ;102272;0;102272;102272;102272;0;92336;2134;27460;0;4917;695;587;0;1311;78;3;H; ;989;27880;0;4965;707;587;0;1355;78;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;213;   ;0;V;601;A4;    ;    ; ;9864;0;9864;9864;9864;0;6306;2127;2043;0;475;69;57;0;88;78;4;H; ;72;2047;0;475;69;57;0;88;78;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;225;   ;0;V;601;A4;    ;    ; ;36305;0;36305;36305;36305;0;17149;3913;9660;0;1742;241;204;0;244;142;5;H; ;334;9576;0;1730;233;204;0;192;150;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;231;   ;0;V;601;A4;    ;    ; ;6964;0;6964;6964;6964;0;3354;1145;1433;0;335;46;41;0;47;42;1;H; ;52;1433;0;335;46;41;0;47;42;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;239;   ;0;V;601;A4;    ;    ; ;1094;0;1094;1094;1094;0;0;0;228;0;53;8;6;0;0;0;0;H; ;8;228;0;53;8;6;0;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;245;   ;0;V;601;A4;    ;    ; ;51741;0;51741;51741;51741;0;38337;10587;10143;0;2494;352;294;0;543;389;11;H; ;370;10063;0;2474;348;294;0;519;405;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;249;   ;0;V;601;A4;    ;    ; ;9525;0;9525;9525;9525;0;5685;1915;2141;0;458;65;54;0;82;70;3;H; ;79;2169;0;462;65;54;0;78;78;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;255;   ;0;V;601;A4;    ;    ; ;4102;0;4102;4102;4102;0;542;0;869;0;198;28;25;0;8;0;0;H; ;32;869;0;198;28;25;0;8;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;261;   ;0;V;601;A4;    ;    ; ;10795;0;10795;10795;10795;0;5413;3994;2688;0;521;73;58;0;76;146;3;H; ;93;2672;0;521;73;58;0;80;142;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;264;   ;0;V;601;A4;    ;    ; ;3049;0;3049;3049;3049;0;1815;0;598;0;147;21;16;0;26;0;1;H; ;21;610;0;151;21;16;0;26;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;270;   ;0;V;601;A4;    ;    ; ;43641;0;43641;43641;43641;0;32500;9248;8182;0;2100;293;254;0;463;336;3;H; ;304;8190;0;2100;297;254;0;455;356;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;289;   ;0;V;601;A4;    ;    ; ;44573;0;44573;44573;44573;0;31804;1756;10237;0;2146;305;253;0;452;64;3;H; ;369;10253;0;2154;305;253;0;456;60;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;306;   ;0;V;601;A4;    ;    ; ;11734;0;11734;11734;11734;0;7094;2025;2576;0;559;82;69;0;100;75;4;H; ;89;2580;0;559;82;69;0;104;75;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;308;   ;0;V;601;A4;    ;    ; ;105940;0;105940;105940;105940;0;78025;31864;21512;0;5085;715;608;0;1107;1159;18;H; ;798;21480;0;5073;719;608;0;1079;1195;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;310;   ;0;V;601;A4;    ;    ; ;24739;0;24739;24739;24739;0;18592;2083;5645;0;1194;167;139;0;264;77;4;H; ;200;5629;0;1190;167;139;0;264;73;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;329;   ;0;V;601;A4;    ;    ; ;47015;0;47015;47015;47015;0;26537;22865;8885;0;2266;319;272;0;376;834;12;H; ;335;8657;0;2226;311;272;0;364;782;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;336;   ;0;V;601;A4;    ;    ; ;24904;0;24904;24904;24904;0;18626;3903;6427;0;1201;166;144;0;262;142;4;H; ;228;6427;0;1201;166;144;0;262;142;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;337;   ;0;V;601;A4;    ;    ; ;26039;0;26039;26039;26039;0;11820;16479;5864;0;1252;179;147;0;170;602;15;H; ;215;5956;0;1268;179;147;0;182;614;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;345;   ;0;V;601;A4;    ;    ; ;6529;0;6529;6529;6529;0;3022;2642;1183;0;316;45;38;0;43;96;2;H; ;42;1115;0;300;45;38;0;39;84;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;363;   ;0;V;601;A4;    ;    ; ;44778;0;44778;44778;44778;0;33035;5771;9577;0;2161;312;259;0;472;212;9;H; ;346;9541;0;2157;312;259;0;468;212;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;364;   ;0;V;601;A4;    ;    ; ;1336;0;1336;1336;1336;0;0;0;279;0;64;9;8;0;0;0;0;H; ;10;279;0;64;9;8;0;0;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;375;   ;0;V;601;A4;    ;    ; ;16755;0;16755;16755;16755;0;10009;2265;3485;0;803;113;93;0;143;81;3;H; ;129;3445;0;799;113;93;0;135;81;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;389;   ;0;V;601;A4;    ;    ; ;1737;0;1737;1737;1737;0;1464;546;461;0;83;12;10;0;21;20;1;H; ;16;461;0;83;12;10;0;21;20;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;398;   ;0;V;601;A4;    ;    ; ;14587;0;13981;14587;14587;0;6933;2490;3632;0;672;99;80;0;99;90;5;H; ;134;3620;0;676;99;80;0;91;94;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
16;0;403;   ;0;V;601;A4;    ;    ; ;32996;0;32996;32996;32996;0;32438;0;7703;0;1589;224;189;0;460;0;0;H; ;279;7703;0;1589;224;189;0;460;0;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;X
